table_name	column_name	data_type
Historico_Totalizacao_Presidente_BR_1T_2022	DT_TOTALIZACAO	TIMESTAMP
Historico_Totalizacao_Presidente_BR_1T_2022	QT_SECOES_TOTAL	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	QT_APTOS_TOTAL	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	QT_SECOES_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	QT_SECOES_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	PE_SECOES_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	QT_APTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	QT_APTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	QT_VOTOS_TOTAL	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	QT_VOTOS_TOTAL_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	QT_VOTOS_CONCORRENTES	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	QT_VOTOS_CONCORRENTES_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	CIRO_GOMES_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	CIRO_GOMES_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	CIRO_GOMES_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	LULA_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	LULA_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	LULA_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	PADRE_KELMON_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	PADRE_KELMON_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	PADRE_KELMON_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	SIMONE_TEBET_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	SIMONE_TEBET_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	SIMONE_TEBET_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	VERA_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	VERA_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	VERA_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	SOFIA_MANZANO_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	SOFIA_MANZANO_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	SOFIA_MANZANO_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	JAIR_BOLSONARO_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	JAIR_BOLSONARO_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	JAIR_BOLSONARO_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	CONSTITUINTE_EYMAEL_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	CONSTITUINTE_EYMAEL_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	CONSTITUINTE_EYMAEL_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	FELIPE_DAVILA_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	FELIPE_DAVILA_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	FELIPE_DAVILA_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	SORAYA_THRONICKE_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	SORAYA_THRONICKE_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	SORAYA_THRONICKE_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	LEO_PERICLES_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	LEO_PERICLES_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	LEO_PERICLES_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	BRANCO_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	BRANCO_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	BRANCO_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_1T_2022	NULO_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	NULO_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_1T_2022	NULO_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_2T_2022	CD_PLEITO	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	CD_ELEICAO	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	CD_CARGO	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	SG_UE_UF	VARCHAR
Historico_Totalizacao_Presidente_BR_2T_2022	DT_TOTALIZACAO	TIMESTAMP
Historico_Totalizacao_Presidente_BR_2T_2022	QT_SECOES_TOTAL	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	QT_APTOS_TOTAL	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	QT_SECOES_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	QT_SECOES_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	PE_SECOES_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_2T_2022	QT_APTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	QT_APTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	QT_VOTOS_TOTAL	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	QT_VOTOS_TOTAL_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	QT_VOTOS_CONCORRENTES	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	QT_VOTOS_CONCORRENTES_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	LULA_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	LULA_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	LULA_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_2T_2022	JAIR_BOLSONARO_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	JAIR_BOLSONARO_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	JAIR_BOLSONARO_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_2T_2022	BRANCO_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	BRANCO_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	BRANCO_PE_VOTOS_TOT_ACUMULADO	VARCHAR
Historico_Totalizacao_Presidente_BR_2T_2022	NULO_QT_VOTOS_TOT	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	NULO_QT_VOTOS_TOT_ACUMULADO	BIGINT
Historico_Totalizacao_Presidente_BR_2T_2022	NULO_PE_VOTOS_TOT_ACUMULADO	VARCHAR
bem_candidato_2014_BRASIL	DT_GERACAO	DATE
bem_candidato_2014_BRASIL	HH_GERACAO	TIME
bem_candidato_2014_BRASIL	ANO_ELEICAO	BIGINT
bem_candidato_2014_BRASIL	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2014_BRASIL	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2014_BRASIL	CD_ELEICAO	BIGINT
bem_candidato_2014_BRASIL	DS_ELEICAO	VARCHAR
bem_candidato_2014_BRASIL	DT_ELEICAO	DATE
bem_candidato_2014_BRASIL	SG_UF	VARCHAR
bem_candidato_2014_BRASIL	SG_UE	VARCHAR
bem_candidato_2014_BRASIL	NM_UE	VARCHAR
bem_candidato_2014_BRASIL	SQ_CANDIDATO	BIGINT
bem_candidato_2014_BRASIL	NR_ORDEM_BEM_CANDIDATO	BIGINT
bem_candidato_2014_BRASIL	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2014_BRASIL	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2014_BRASIL	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2014_BRASIL	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2014_BRASIL	DT_ULT_ATUAL_BEM_CANDIDATO	DATE
bem_candidato_2014_BRASIL	HH_ULT_ATUAL_BEM_CANDIDATO	TIME
bem_candidato_2014_GO	DT_GERACAO	DATE
bem_candidato_2014_GO	HH_GERACAO	TIME
bem_candidato_2014_GO	ANO_ELEICAO	BIGINT
bem_candidato_2014_GO	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2014_GO	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2014_GO	CD_ELEICAO	BIGINT
bem_candidato_2014_GO	DS_ELEICAO	VARCHAR
bem_candidato_2014_GO	DT_ELEICAO	DATE
bem_candidato_2014_GO	SG_UF	VARCHAR
bem_candidato_2014_GO	SG_UE	VARCHAR
bem_candidato_2014_GO	NM_UE	VARCHAR
bem_candidato_2014_GO	SQ_CANDIDATO	BIGINT
bem_candidato_2014_GO	NR_ORDEM_BEM_CANDIDATO	BIGINT
bem_candidato_2014_GO	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2014_GO	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2014_GO	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2014_GO	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2014_GO	DT_ULT_ATUAL_BEM_CANDIDATO	DATE
bem_candidato_2014_GO	HH_ULT_ATUAL_BEM_CANDIDATO	TIME
bem_candidato_2016_BA	DT_GERACAO	DATE
bem_candidato_2016_BA	HH_GERACAO	TIME
bem_candidato_2016_BA	ANO_ELEICAO	BIGINT
bem_candidato_2016_BA	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2016_BA	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2016_BA	CD_ELEICAO	BIGINT
bem_candidato_2016_BA	DS_ELEICAO	VARCHAR
bem_candidato_2016_BA	DT_ELEICAO	DATE
bem_candidato_2016_BA	SG_UF	VARCHAR
bem_candidato_2016_BA	SG_UE	BIGINT
bem_candidato_2016_BA	NM_UE	VARCHAR
bem_candidato_2016_BA	SQ_CANDIDATO	BIGINT
bem_candidato_2016_BA	NR_ORDEM_CANDIDATO	BIGINT
bem_candidato_2016_BA	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2016_BA	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_BA	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_BA	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_BA	DT_ULTIMA_ATUALIZACAO	DATE
bem_candidato_2016_BA	HH_ULTIMA_ATUALIZACAO	TIME
bem_candidato_2016_BRASIL	DT_GERACAO	DATE
bem_candidato_2016_BRASIL	HH_GERACAO	TIME
bem_candidato_2016_BRASIL	ANO_ELEICAO	BIGINT
bem_candidato_2016_BRASIL	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2016_BRASIL	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2016_BRASIL	CD_ELEICAO	BIGINT
bem_candidato_2016_BRASIL	DS_ELEICAO	VARCHAR
bem_candidato_2016_BRASIL	DT_ELEICAO	DATE
bem_candidato_2016_BRASIL	SG_UF	VARCHAR
bem_candidato_2016_BRASIL	SG_UE	VARCHAR
bem_candidato_2016_BRASIL	NM_UE	VARCHAR
bem_candidato_2016_BRASIL	SQ_CANDIDATO	BIGINT
bem_candidato_2016_BRASIL	NR_ORDEM_CANDIDATO	BIGINT
bem_candidato_2016_BRASIL	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2016_BRASIL	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_BRASIL	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_BRASIL	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_BRASIL	DT_ULTIMA_ATUALIZACAO	DATE
bem_candidato_2016_BRASIL	HH_ULTIMA_ATUALIZACAO	TIME
bem_candidato_2016_GO	DT_GERACAO	DATE
bem_candidato_2016_GO	HH_GERACAO	TIME
bem_candidato_2016_GO	ANO_ELEICAO	BIGINT
bem_candidato_2016_GO	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2016_GO	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2016_GO	CD_ELEICAO	BIGINT
bem_candidato_2016_GO	DS_ELEICAO	VARCHAR
bem_candidato_2016_GO	DT_ELEICAO	DATE
bem_candidato_2016_GO	SG_UF	VARCHAR
bem_candidato_2016_GO	SG_UE	BIGINT
bem_candidato_2016_GO	NM_UE	VARCHAR
bem_candidato_2016_GO	SQ_CANDIDATO	BIGINT
bem_candidato_2016_GO	NR_ORDEM_CANDIDATO	BIGINT
bem_candidato_2016_GO	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2016_GO	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_GO	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_GO	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_GO	DT_ULTIMA_ATUALIZACAO	DATE
bem_candidato_2016_GO	HH_ULTIMA_ATUALIZACAO	TIME
bem_candidato_2016_MG	DT_GERACAO	DATE
bem_candidato_2016_MG	HH_GERACAO	TIME
bem_candidato_2016_MG	ANO_ELEICAO	BIGINT
bem_candidato_2016_MG	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2016_MG	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2016_MG	CD_ELEICAO	BIGINT
bem_candidato_2016_MG	DS_ELEICAO	VARCHAR
bem_candidato_2016_MG	DT_ELEICAO	DATE
bem_candidato_2016_MG	SG_UF	VARCHAR
bem_candidato_2016_MG	SG_UE	BIGINT
bem_candidato_2016_MG	NM_UE	VARCHAR
bem_candidato_2016_MG	SQ_CANDIDATO	BIGINT
bem_candidato_2016_MG	NR_ORDEM_CANDIDATO	BIGINT
bem_candidato_2016_MG	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2016_MG	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_MG	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_MG	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_MG	DT_ULTIMA_ATUALIZACAO	DATE
bem_candidato_2016_MG	HH_ULTIMA_ATUALIZACAO	TIME
bem_candidato_2016_PA	DT_GERACAO	DATE
bem_candidato_2016_PA	HH_GERACAO	TIME
bem_candidato_2016_PA	ANO_ELEICAO	BIGINT
bem_candidato_2016_PA	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2016_PA	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2016_PA	CD_ELEICAO	BIGINT
bem_candidato_2016_PA	DS_ELEICAO	VARCHAR
bem_candidato_2016_PA	DT_ELEICAO	DATE
bem_candidato_2016_PA	SG_UF	VARCHAR
bem_candidato_2016_PA	SG_UE	VARCHAR
bem_candidato_2016_PA	NM_UE	VARCHAR
bem_candidato_2016_PA	SQ_CANDIDATO	BIGINT
bem_candidato_2016_PA	NR_ORDEM_CANDIDATO	BIGINT
bem_candidato_2016_PA	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2016_PA	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PA	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PA	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PA	DT_ULTIMA_ATUALIZACAO	DATE
bem_candidato_2016_PA	HH_ULTIMA_ATUALIZACAO	TIME
bem_candidato_2016_PB	DT_GERACAO	DATE
bem_candidato_2016_PB	HH_GERACAO	TIME
bem_candidato_2016_PB	ANO_ELEICAO	BIGINT
bem_candidato_2016_PB	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2016_PB	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2016_PB	CD_ELEICAO	BIGINT
bem_candidato_2016_PB	DS_ELEICAO	VARCHAR
bem_candidato_2016_PB	DT_ELEICAO	DATE
bem_candidato_2016_PB	SG_UF	VARCHAR
bem_candidato_2016_PB	SG_UE	BIGINT
bem_candidato_2016_PB	NM_UE	VARCHAR
bem_candidato_2016_PB	SQ_CANDIDATO	BIGINT
bem_candidato_2016_PB	NR_ORDEM_CANDIDATO	BIGINT
bem_candidato_2016_PB	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2016_PB	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PB	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PB	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PB	DT_ULTIMA_ATUALIZACAO	DATE
bem_candidato_2016_PB	HH_ULTIMA_ATUALIZACAO	TIME
bem_candidato_2016_PE	DT_GERACAO	DATE
bem_candidato_2016_PE	HH_GERACAO	TIME
bem_candidato_2016_PE	ANO_ELEICAO	BIGINT
bem_candidato_2016_PE	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2016_PE	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2016_PE	CD_ELEICAO	BIGINT
bem_candidato_2016_PE	DS_ELEICAO	VARCHAR
bem_candidato_2016_PE	DT_ELEICAO	DATE
bem_candidato_2016_PE	SG_UF	VARCHAR
bem_candidato_2016_PE	SG_UE	BIGINT
bem_candidato_2016_PE	NM_UE	VARCHAR
bem_candidato_2016_PE	SQ_CANDIDATO	BIGINT
bem_candidato_2016_PE	NR_ORDEM_CANDIDATO	BIGINT
bem_candidato_2016_PE	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2016_PE	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PE	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PE	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PE	DT_ULTIMA_ATUALIZACAO	DATE
bem_candidato_2016_PE	HH_ULTIMA_ATUALIZACAO	TIME
bem_candidato_2016_PI	DT_GERACAO	DATE
bem_candidato_2016_PI	HH_GERACAO	TIME
bem_candidato_2016_PI	ANO_ELEICAO	BIGINT
bem_candidato_2016_PI	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2016_PI	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2016_PI	CD_ELEICAO	BIGINT
bem_candidato_2016_PI	DS_ELEICAO	VARCHAR
bem_candidato_2016_PI	DT_ELEICAO	DATE
bem_candidato_2016_PI	SG_UF	VARCHAR
bem_candidato_2016_PI	SG_UE	BIGINT
bem_candidato_2016_PI	NM_UE	VARCHAR
bem_candidato_2016_PI	SQ_CANDIDATO	BIGINT
bem_candidato_2016_PI	NR_ORDEM_CANDIDATO	BIGINT
bem_candidato_2016_PI	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2016_PI	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PI	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PI	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PI	DT_ULTIMA_ATUALIZACAO	DATE
bem_candidato_2016_PI	HH_ULTIMA_ATUALIZACAO	TIME
bem_candidato_2016_PR	DT_GERACAO	DATE
bem_candidato_2016_PR	HH_GERACAO	TIME
bem_candidato_2016_PR	ANO_ELEICAO	BIGINT
bem_candidato_2016_PR	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2016_PR	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2016_PR	CD_ELEICAO	BIGINT
bem_candidato_2016_PR	DS_ELEICAO	VARCHAR
bem_candidato_2016_PR	DT_ELEICAO	DATE
bem_candidato_2016_PR	SG_UF	VARCHAR
bem_candidato_2016_PR	SG_UE	BIGINT
bem_candidato_2016_PR	NM_UE	VARCHAR
bem_candidato_2016_PR	SQ_CANDIDATO	BIGINT
bem_candidato_2016_PR	NR_ORDEM_CANDIDATO	BIGINT
bem_candidato_2016_PR	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2016_PR	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PR	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PR	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_PR	DT_ULTIMA_ATUALIZACAO	DATE
bem_candidato_2016_PR	HH_ULTIMA_ATUALIZACAO	TIME
bem_candidato_2016_RN	DT_GERACAO	DATE
bem_candidato_2016_RN	HH_GERACAO	TIME
bem_candidato_2016_RN	ANO_ELEICAO	BIGINT
bem_candidato_2016_RN	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2016_RN	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2016_RN	CD_ELEICAO	BIGINT
bem_candidato_2016_RN	DS_ELEICAO	VARCHAR
bem_candidato_2016_RN	DT_ELEICAO	DATE
bem_candidato_2016_RN	SG_UF	VARCHAR
bem_candidato_2016_RN	SG_UE	BIGINT
bem_candidato_2016_RN	NM_UE	VARCHAR
bem_candidato_2016_RN	SQ_CANDIDATO	BIGINT
bem_candidato_2016_RN	NR_ORDEM_CANDIDATO	BIGINT
bem_candidato_2016_RN	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2016_RN	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_RN	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_RN	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_RN	DT_ULTIMA_ATUALIZACAO	DATE
bem_candidato_2016_RN	HH_ULTIMA_ATUALIZACAO	TIME
bem_candidato_2016_SP	DT_GERACAO	DATE
bem_candidato_2016_SP	HH_GERACAO	TIME
bem_candidato_2016_SP	ANO_ELEICAO	BIGINT
bem_candidato_2016_SP	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2016_SP	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2016_SP	CD_ELEICAO	BIGINT
bem_candidato_2016_SP	DS_ELEICAO	VARCHAR
bem_candidato_2016_SP	DT_ELEICAO	DATE
bem_candidato_2016_SP	SG_UF	VARCHAR
bem_candidato_2016_SP	SG_UE	BIGINT
bem_candidato_2016_SP	NM_UE	VARCHAR
bem_candidato_2016_SP	SQ_CANDIDATO	BIGINT
bem_candidato_2016_SP	NR_ORDEM_CANDIDATO	BIGINT
bem_candidato_2016_SP	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2016_SP	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_SP	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_SP	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_SP	DT_ULTIMA_ATUALIZACAO	DATE
bem_candidato_2016_SP	HH_ULTIMA_ATUALIZACAO	TIME
bem_candidato_2016_TO	DT_GERACAO	DATE
bem_candidato_2016_TO	HH_GERACAO	TIME
bem_candidato_2016_TO	ANO_ELEICAO	BIGINT
bem_candidato_2016_TO	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2016_TO	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2016_TO	CD_ELEICAO	BIGINT
bem_candidato_2016_TO	DS_ELEICAO	VARCHAR
bem_candidato_2016_TO	DT_ELEICAO	DATE
bem_candidato_2016_TO	SG_UF	VARCHAR
bem_candidato_2016_TO	SG_UE	BIGINT
bem_candidato_2016_TO	NM_UE	VARCHAR
bem_candidato_2016_TO	SQ_CANDIDATO	BIGINT
bem_candidato_2016_TO	NR_ORDEM_CANDIDATO	BIGINT
bem_candidato_2016_TO	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2016_TO	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_TO	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_TO	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2016_TO	DT_ULTIMA_ATUALIZACAO	DATE
bem_candidato_2016_TO	HH_ULTIMA_ATUALIZACAO	TIME
bem_candidato_2018_BRASIL	DT_GERACAO	DATE
bem_candidato_2018_BRASIL	HH_GERACAO	TIME
bem_candidato_2018_BRASIL	ANO_ELEICAO	BIGINT
bem_candidato_2018_BRASIL	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2018_BRASIL	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2018_BRASIL	CD_ELEICAO	BIGINT
bem_candidato_2018_BRASIL	DS_ELEICAO	VARCHAR
bem_candidato_2018_BRASIL	DT_ELEICAO	DATE
bem_candidato_2018_BRASIL	SG_UF	VARCHAR
bem_candidato_2018_BRASIL	SG_UE	VARCHAR
bem_candidato_2018_BRASIL	NM_UE	VARCHAR
bem_candidato_2018_BRASIL	SQ_CANDIDATO	BIGINT
bem_candidato_2018_BRASIL	NR_ORDEM_BEM_CANDIDATO	BIGINT
bem_candidato_2018_BRASIL	CD_TIPO_BEM_CANDIDATO	BIGINT
bem_candidato_2018_BRASIL	DS_TIPO_BEM_CANDIDATO	VARCHAR
bem_candidato_2018_BRASIL	DS_BEM_CANDIDATO	VARCHAR
bem_candidato_2018_BRASIL	VR_BEM_CANDIDATO	VARCHAR
bem_candidato_2018_BRASIL	DT_ULT_ATUAL_BEM_CANDIDATO	DATE
bem_candidato_2018_BRASIL	HH_ULT_ATUAL_BEM_CANDIDATO	TIME
bem_candidato_2018_GO	DT_GERACAO	DATE
bem_candidato_2018_GO	HH_GERACAO	TIME
bem_candidato_2018_GO	ANO_ELEICAO	BIGINT
bem_candidato_2018_GO	CD_TIPO_ELEICAO	BIGINT
bem_candidato_2018_GO	NM_TIPO_ELEICAO	VARCHAR
bem_candidato_2018_GO	CD_ELEICAO	BIGINT
bem_candidato_2018_GO	DS_ELEICAO	VARCHAR
bem_candidato_2018_GO	DT_ELEICAO	DATE
bem_candidato_2018_GO	SG_UF	VARCHAR
bem_candidato_2018_GO	SG_UE	VARCHAR
bem_candidato_2018_GO	NM_UE	VARCHAR
bem_candidato_2018_GO	SQ_CANDIDATO	BIGINT
bem_candidato_2018_GO	NR_ORDEM_BEM_CANDIDATO	BIGINT
